Country;Year;GDP_scale;esi_con;esi_ind;ggfl;gdptr;gdp;gdpv;r_sh;r_lo;pfce;gfcf;popt;fbgsd;NE;itv;fddv;ipv;cpv;utr;totmk;neer;hfce;pfce_new;yrg;oco;sspg;cgv;igv;ggdeficit;CPI;CC;IC;SMC;BC;rec_index;EPL;PMR;imf_dir_ut;imf_dir_at;imf_dir_at1;imf_dir_at2;imf_dir_at3;imf_dir_at4;imf_dir_at5;imf_ind_ut;imf_ind_at;imf_ind_at1;imf_ind_at2;imf_ind_at3;imf_ind_at4;imf_ind_at5;imf_tnyc_ut;imf_tnyc_at;imf_tnyc_at1;imf_tnyc_at2;imf_tnyc_at3;imf_tnyc_at4;imf_tnyc_at5;imf_toth_ut;imf_toth_at;imf_toth_at1;imf_toth_at2;imf_toth_at3;imf_toth_at4;imf_toth_at5;imf_con_ut;imf_con_at;imf_con_at1;imf_con_at2;imf_con_at3;imf_con_at4;imf_con_at5;imf_tra_ut;imf_tra_at;imf_tra_at1;imf_tra_at2;imf_tra_at3;imf_tra_at4;imf_tra_at5;imf_snyc_ut;imf_snyc_at;imf_snyc_at1;imf_snyc_at2;imf_snyc_at3;imf_snyc_at4;imf_snyc_at5;imf_soth_ut;imf_soth_at;imf_soth_at1;imf_soth_at2;imf_soth_at3;imf_soth_at4;imf_soth_at5;IMF_TAX_UT;IMF_TAX_ATT;IMF_TAX_ATT1;IMF_TAX_ATT2;IMF_TAX_ATT3;IMF_TAX_ATT4;IMF_TAX_ATT5;IMF_SPND_UT;IMF_SPND_ATT;IMF_SPND_ATT1;IMF_SPND_ATT2;IMF_SPND_ATT3;IMF_SPND_ATT4;IMF_SPND_ATT5;IMF_TAX_TOT;IMF_SPND_TOT;IMF_plan;IMF_DB;IMF_IB;IMF_CB;IMF_TRB;IMF_NYC;IMF_EB;IMF_TB;debti;debta;debt_new;sfa_a_value;netint;deficit;primary_def;dis;receipts;cap_transf_paid;gov_cons_fixedcap;captrans_gdp;govconscap_gdp;oecd_exp_resid;currentdisb;currentdisb_gdp;igaa;cgaa;cost of debt
BEL;1999;9831,559748;101,368;100,083;3,08765E+11;2,42612E+11;2,43718E+11;3,17446E+11;2,964;4,713;159,9496155;62,97229385;10226420;10621519700;3536144697;68707000000;3,1391E+11;61208500000;1,69165E+11;8,451;2604,41;92,019;1,81806E+11;1,26751E+11;1,1942E+11;14000400000;36288600000;76046000000;7498500000;-0,554698463;79,39980647;0;0;1;0;0;2,110119;3,33114325;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;113,57;114,42;114,4182028;0,93;6,428960417;0,550889965;-5,878070452;50,06911716;49,51822719;3132900000;5234500000;1,285461066;2,147769143;-0,862308077;1,01619E+11;41,69515588;5956200000;51326200000;5,439131264
BEL;2000;10392,76844;102,614;101,342;3,10782E+11;2,53642E+11;2,5763E+11;3,28756E+11;4,392;5,57;164,6191711;65,11056519;10251250;6575498048;4266479702;72196000000;3,2449E+11;64560700000;1,73887E+11;6,941;2515,01;88,204;1,87084E+11;1,34159E+11;1,25148E+11;14237900000;37243600000;78334000000;7635300000;-0,089197687;81,42024541;0;0;1;0;0;2,110119;3,064337685;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;107,78;108,77;108,7711349;1,24;6,212519604;0,071911244;-6,140608361;49,04981896;48,97790772;3280400000;5487600000;1,273298917;2,13003144;-0,856732523;1,05388E+11;40,90661026;6269700000;53902300000;5,429660186
BEL;2001;10701,61071;101,159;99,458;3,16132E+11;2,64892E+11;2,65286E+11;3,31756E+11;4,262;5,063;166,6666718;64,74819946;10286570;8527448616;2699624418;73517000000;3,29056E+11;66520000000;1,7596E+11;6,71;2409,42;89,425;1,88982E+11;1,38566E+11;1,29724E+11;15120800000;38792700000;79481000000;6997000000;0,163710109;83,43494446;0;0;1;0;1;2,1339285;2,913758329;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;106,48;107,59;107,5932698;5,56;5,972880642;-0,171903923;-6,144784565;49,18799946;49,35990338;2731400000;5632100000;1,029605784;2,123029485;-1,093423701;1,10474E+11;41,6432831;5792000000;56556300000;5,491236849
BEL;2002;274,559;100,851;99,72;3,24825E+11;2,75543E+11;2,74559E+11;3,36929E+11;3,319;4,893;167,4528351;60,14151001;10332780;14598888782;7966584813;70781000000;3,28962E+11;63688000000;1,7675E+11;7,617;1854,61;91,79;1,89733E+11;1,41514E+11;1,34851E+11;16017300000;41472700000;81574000000;7093000000;0,056672701;84,80486329;0;0;1;0;1;2,1339285;2,916892848;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;103,39;104,71;104,7123236;2,18;5,32874526;-0,045299043;-5,374044303;49,50734564;49,55264469;2378300000;5775500000;0,866225474;2,103555156;-1,237329681;1,17783E+11;42,8990126;5833100000;60284300000;4,952675264
BEL;2003;282,248;99,904;99,306;3,23779E+11;2,85991E+11;2,82248E+11;3,39924E+11;2,333;4,146;170,5336456;60,32482529;10376130;16963762224;8523781087;70944000000;3,314E+11;63801300000;1,7788E+11;8,159;2181,45;97,248;1,90714E+11;1,46529E+11;1,36696E+11;17374000000;43286100000;82763000000;7142700000;-1,750871574;86,15564918;0;0;0;0;1;2,1339285;2,836402378;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;98,36;101,11;101,1148576;-7,22;4,925273854;1,761053242;-3,164220612;50,71538255;48,9543293;4171000000;5997100000;1,477778408;2,12476262;-0,646984212;1,2384E+11;43,87613021;6092300000;63173800000;4,703623877
BEL;2004;298,344;100,707;100,757;3,29191E+11;2,9756E+11;2,98344E+11;3,51595E+11;2,106;4,063;170,648468;65,98406982;10421140;17986771850;10135785923;76823000000;3,41459E+11;69546500000;1,80597E+11;8,327;3051,92;99,215;1,93689E+11;1,50531E+11;1,43303E+11;18113200000;45025300000;84109000000;7276500000;-0,191188695;87,95797255;0;0;0;0;0;2,1339285;2,798382146;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;94,03;96,52;96,52473461;2,07;4,448134447;0,158149345;-4,289985102;48,93383104;48,77568169;2766200000;6110600000;0,927184726;2,048172579;-1,120987853;1,28966E+11;43,22724774;6193500000;65821700000;4,399090849
BEL;2005;311,167;100,232;100,084;3,35767E+11;3,10025E+11;3,11167E+11;3,58288E+11;2,185;3,365;172,5663757;69,69026184;10478620;14745586874;8868270018;81802000000;3,4942E+11;74047100000;1,82907E+11;8,408;3860,07;98,514;1,96071E+11;1,5658E+11;1,4989E+11;20726800000;46678500000;84693000000;7754900000;-2,607249483;90,40698945;1;0;0;0;0;2,1339285;2,532207147;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;91,97;94,63;94,67863105;-1,59;4,022164507;2,757593366;-1,264571141;51,62647798;48,86888462;10956300000;6616700000;3,521035328;2,126414433;1,394620895;1,36273E+11;43,79400772;6624200000;68861700000;4,166978053
BEL;2006;327,388;100,819;101,393;3,26122E+11;3,23058E+11;3,27388E+11;3,67714E+11;3,079;3,805;178,2608643;72,82608795;10547960;15112557934;11680691203;84639000000;3,56033E+11;77470000001;1,85662E+11;8,209;4764,63;98,616;1,98955E+11;1,63842E+11;1,56515E+11;22316600000;48276700000;85681000000;7168999999;0,249214999;92,02612503;0;0;0;0;0;2,1339285;2,196294046;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;91,04;91,04;91,05010362;3,34;3,7381112;-0,22300588;-3,96111708;48,44933619;48,67234207;3484200000;7120000000;1,064241817;2,174789546;-1,110547729;1,42117E+11;43,40944079;6417500000;71513700000;3,948210022
BEL;2007;345,059;101,011;101,278;3,22766E+11;3,35818E+11;3,45059E+11;3,78714E+11;4,278;4,333;182,4973297;77,90821838;10625700;17568890434;12380895673;89999000000;3,66333E+11;82428399999;1,89038E+11;7,491;4491,46;100,138;2,02642E+11;1,71766E+11;1,64121E+11;23547800000;50787400000;87213000000;7570600001;0,045441504;93,70289959;0;0;1;0;0;2,1339285;2,082214286;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;87,02;87,02;87,02859198;2,8;3,582296952;-0,068898694;-3,651195646;48,24948;48,31837869;4284900000;7470400000;1,241787636;2,164963093;-0,923175457;1,48753E+11;43,1095262;7030100000;74411700000;3,934423806
BEL;2008;355,049;99,782;100,101;3,57424E+11;3,47444E+11;3,55049E+11;3,82317E+11;4,634;4,398;183,861084;78,65168762;10709970;4751931139;7557334219;92565000000;3,7476E+11;84812100000;1,92367E+11;7,092;1999,67;102,3;2,06078E+11;1,80423E+11;1,71533E+11;25672400000;54070000000;89777000000;7752900000;-1,086920397;97,90963899;0;0;1;1;1;2,1339285;2,079920631;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;92,53;92,53;92,5316184;23,71;3,495859412;1,099995481;-2,395863931;50,28213051;49,18213503;4802000000;7826700000;1,352489375;2,204399956;-0,851910581;1,59603E+11;44,95227419;7416700000;79857400000;4,016909078
BEL;2009;349,696;99,123;98,32;3,81275E+11;3,55545E+11;3,49696E+11;3,72315E+11;1,228;3,818;183,861084;72,52297974;10796490;13206270252;2558865235;85833000000;3,69756E+11;77584300001;1,92836E+11;7,867;3274,42;103,668;2,07093E+11;1,79906E+11;1,67614E+11;27782800000;58188500000;91109000000;8248699999;-5,464317579;97,85760425;0;0;0;1;0;2,1339285;2,008698408;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;99,56;99,56;99,53753215;0,85;3,410869827;5,379721431;1,968851604;54,15001348;48,77029204;5335200000;7695000000;1,525668009;2,200482705;-0,674814696;1,69757E+11;48,54413548;8130600000;83781800000;3,686166833
BEL;2010;365,737;100,318;100,477;3,92749E+11;3,66372E+11;3,65737E+11;3,81625E+11;0,811;3,345;188;72;10920270;10849145861;5582456641;85717000000;3,76043E+11;77171500000;1,98178E+11;8,25;3620,12;100;2,12697E+11;1,88095E+11;1,77246E+11;29962900000;59711800000;92163000000;8545500000;-3,976381936;100;0;0;0;1;0;2,2291665;1,961233921;0,09094;0;0,15299;0;0;0;0;0,08407;0;0,0612;0;0;0;0;0,03832;0;0,02802;0;0;0;0;0,00114;0;0,04947;0;0;0;0;0,29863;0;0,04804;0;0;0;0;0,46638;0;0,03603;0;0;0;0;0,0286;0;0;0;0;0;0;0,0362;0;0;0;0;0;0;0,21447;0;0,29168;0;0;0;0;0,82981;0;0,08407;0;0;0;0;0,50615;0,91388;1;0;0;0;1;0;1;0;99,71;99,71;99,72089838;2,28;3,253848261;3,997343194;0,743494933;53,34155026;49,34420707;5580600000;8073700000;1,525850543;2,207515236;-0,681664693;1,75678E+11;48,03407913;8394000000;85998900000;3,268966178
BEL;2011;379,938;100,522;100,546;4,18673E+11;3,78401E+11;3,79938E+11;3,87836E+11;1,391;4,178;188,4057922;74,39613342;11047740;5941001422;6375440869;89247000000;3,81461E+11;80391324239;1,99348E+11;7,217;3300,39;100,571;2,13429E+11;1,95103E+11;1,87664E+11;31875000000;62188300000;92866000000;8855675761;-4,091930789;103,5320821;NA;NA;NA;NA;1;2,2291665;1,859523601;0,16077;0,15299;0;0;0;0;0;0;0,0612;0;0;0;0;0;0;0,02802;0;0;0;0;0;0,05004;0,04947;0;0;0;0;0;0,20725;0,04804;0;0;0;0;0;0,04675;0,03603;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,21081;0,29168;0;0;0;0;0;0,254;0,08407;0;0;0;0;0;0,50249;0,33807;1;1;0;0;0;0;0;1;102,34;102,34;102,5929355;8,34;3,199870221;4,125732645;0,925862424;54,4526333;50,32690066;7907600000;8585100000;2,081286947;2,259605515;-0,178318568;1,84198E+11;48,48109428;9274700000;90127500000;3,208826107
BEL;2012;388,184;99,296;99,407;4,66901E+11;3,90132E+11;3,88184E+11;3,88184E+11;0,573;2,963;186,8544617;72,30046844;11128250;5587818728;3729000000;89243000000;3,84455E+11;80083000000;2,00936E+11;7,651;4409,85;98,318;2,14687E+11;2,00936E+11;1,96203E+11;32569300000;65371000000;94276000000;9160000000;-4,140639491;106,4720448;NA;NA;NA;NA;1;2,1339285;1,859003763;0,49376;0;0,03343;0,02632;0;0;0;0,17108;0;0,00342;0,00368;0;0;0;0,18635;0;0,0737;0,1316;0;0;0;0;0;0;0;0;0;0;0,74591;0;0,11162;0,18901;0;0;0;0,6809;0;0,40217;0,38085;0;0;0;0;0;0;0;0;0;0;0,15397;0;0,01316;0,04343;0;0;0;0,85119;0;0,11055;0,1616;0;0;0;1,58078;0;0,52695;0,61329;0;0;0;1,12334;2,72102;1;0;0;0;1;0;1;0;104,12;104,09;104,3334194;-0,93;3,220103226;4,226477419;1,006374194;55,86554839;51,63907097;9979200000;8884800000;2,570739649;2,288811491;0,281928158;1,91772E+11;49,40231952;9643500000;94010600000;3,138718285
BEL;2013;395,231;99,429;99,71;4,6477E+11;3,99807E+11;3,95231E+11;3,89291E+11;0,221;2,374;NA;NA;11196040;NA;4933229060;87401000000;3,84358E+11;78637278612;2,01623E+11;8,408;5293,6;100,806;2,16554E+11;2,0397E+11;2,02379E+11;33689900000;68291800000;95340000000;8763721388;-2,918394559;107,6580779;NA;NA;NA;NA;0;2,1339285;1,840626777;0,17986;0,03343;0,02632;0;0;0;0;0,13486;0,00342;0,00368;0;0;0;0;0,18806;0,0737;0,1316;0;0;0;0;0,023;0;0;0;0;0;0;0,18115;0,11162;0,18901;0;0;0;0;0,203;0,40217;0,38085;0;0;0;0;0;0;0;0;0;0;0;0,16611;0,01316;0,04343;0;0;0;0;0,52578;0,11055;0,1616;0;0;0;0;0,55026;0,52695;0,61329;0;0;0;0;0,79793;1,6905;1;0;0;0;1;0;1;0;105,19;105,43;105,4508705;-2,2;2,918743947;3,137584748;0,218840801;55,83483713;52,69725238;8072800000;8992600000;2,04255233;2,27527699;-0,23272466;1,9776E+11;50,0365862;9250300000;96087100000;2,797515853
BEL;2014;401,977;100,195;100,432;5,2176E+11;4,06779E+11;4,01977E+11;3,93413E+11;0,21;1,74;NA;NA;11283680;NA;1800196255;91880000000;3,91613E+11;82742680456;2,03502E+11;8,492;6238,31;102,547;2,17335E+11;2,07337E+11;2,04169E+11;33822200000;69329700000;96257000000;9137319544;-3,248419686;108,0241154;NA;NA;NA;NA;0;NA;NA;0;0,02632;0;0;0;0;0;0;0,00368;0;0;0;0;0;0;0,1316;0;0;0;0;0;0;0;0;0;0;0;0;0;0,18901;0;0;0;0;0;0;0,38085;0;0;0;0;0;0;0;0;0;0;0;0;0;0,04343;0;0;0;0;0;0;0,1616;0;0;0;0;0;0;0,61329;0;0;0;0;0;0,1616;0,61329;0;0;0;0;1;0;1;0;106,57;106,45;106,7991046;1,43;2,884348269;3,056324446;0,171976177;55,20547706;52,14915261;7100800000;9088700000;1,766469226;2,261000007;-0,494530782;2,00346E+11;49,84011523;9570000000;97404200000;2,73525316
CAN;1978;249,0147692;NA;NA;1,21047E+11;2,42629E+11;2,49015E+11;7,22552E+11;8,674;9,236;436,2761841;175,079361;23963000;942701007,6;24578305999;1,30621E+11;6,97974E+11;1,09848E+11;3,87141E+11;8,374;138,5;73,366;3,107E+11;1,37427E+11;90489976388;11153975035;20097538919;1,85278E+11;20772258664;-4,899575018;31,43869988;0;0;0;0;0;NA;4,529761905;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;47,06;47,16;47,305423;6,2;0,606666242;4,86537022;4,258703978;41,08763759;36,22226737;2232000000;7356215720;0,896332377;2,95412828;-2,057795903;84884497777;34,08813784;9750688816;55348000000;0,568044315
CAN;1979;284,3011068;NA;NA;1,30268E+11;2,75539E+11;2,84301E+11;7,50044E+11;11,907;10,179;447,2011719;187,1224518;24202000;1485432283;30504816880;1,39692E+11;7,1954E+11;1,19442E+11;3,96001E+11;7,497;191,28;71,055;3,17811E+11;1,5339E+11;1,02714E+11;13652909805;20848948718;1,87225E+11;20249859042;-3,504116185;34,31362524;0;0;0;0;0;NA;4,529761905;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;45,06;44,45;44,64888472;-0,6;0,650427383;3,480877651;2,830450267;39,46423831;35,98336066;1253000000;8207867734;0,440729906;2,887033338;-2,446303432;93039878526;32,72582354;10302302123;61115000000;1,374953107
CAN;1980;319,7023538;99,921;NA;1,47659E+11;3,13729E+11;3,19702E+11;7,66266E+11;13,069;12,338;456,1269836;193,7619019;24516000;5148377936;27570773885;1,4551E+11;7,38695E+11;1,24782E+11;4,02763E+11;7,524;229,16;71,435;3,23237E+11;1,72416E+11;1,18222E+11;17562917657;24153985348;1,9361E+11;20727961620;-4,175807473;37,80781132;0;0;0;0;1;NA;4,529761905;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;45,41;44,81;45,07187171;4,1;0,686329147;4,155377642;3,469048495;40,87887283;36,72349519;1369000000;9276719591;0,428210798;2,901673848;-2,47346305;1,07933E+11;33,76058511;11690889896;69036000000;1,537169744
CAN;1981;366,562;98,36;NA;1,74129E+11;3,59926E+11;3,66562E+11;7,93109E+11;18,359;14,989;461,625885;206,1129456;24820000;2368323860;32288486477;1,57461E+11;7,6082E+11;1,36029E+11;4,07585E+11;7,617;202,19;71,98;3,27107E+11;1,96191E+11;1,43288E+11;20216000000;27599000000;1,96877E+11;21431750000;-2,903737976;42,51957764;0;0;0;0;1;NA;4,529761905;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;46,56;46,08;46,55769063;15,5;0,686149798;2,902040472;2,215890674;41,97281005;39,07076958;2125000000;10890000000;0,579710936;2,970848042;-2,391137106;1,26407E+11;34,48448012;13919000000;78836000000;1,522345916
CAN;1982;386,707;97,403;NA;2,05919E+11;4,01483E+11;3,86707E+11;7,69155E+11;14,339;14,435;446,9405518;176,1401215;25117000;12150266490;35900483416;1,40541E+11;7,33254E+11;1,18434E+11;3,97304E+11;11,124;237,07;72,464;3,1864E+11;2,10509E+11;1,53348E+11;21535000000;35284000000;2,00724E+11;22107000000;-7,01875063;47,11311842;0;0;0;0;1;NA;4,529761905;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;52,26;51,73;52,26005889;4,2;1,660146908;6,923440881;5,263293973;46,56814204;39,64470116;3707000000;12139000000;0,958606904;3,139069114;-2,18046221;1,45685E+11;37,67322547;15441000000;89085000000;3,565784483
CAN;1983;419,409;101,429;NA;2,47289E+11;4,32514E+11;4,19409E+11;7,88892E+11;9,409;11,399;463,831665;166,010025;25366000;11087418010;45074590226;1,39627E+11;7,43817E+11;1,17364E+11;4,07347E+11;11,994;327,06;74,371;3,26693E+11;2,31452E+11;1,63931E+11;23535000000;40749000000;2,02779E+11;22263250000;-8,114751949;49,85328983;0;0;0;1;0;NA;4,529761905;0;0;0,12768;0,24825;0,20558;0,04493;0;0;0;0,064;0,13802;0,05851;0,00646;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,19168;0,38627;0,26409;0,05139;0;0;0;0;0;0;0;0;0,89343;0;1;1;0;0;0;0;0;1;57,84;57,25;57,83687943;6,6;1,762248893;8,02900229;6,266753397;47,15159486;39,12259257;5301000000;12827000000;1,263921375;3,058351156;-1,794429781;1,59627E+11;38,05998441;15932000000;95501000000;3,372075979
CAN;1984;458,32;101,513;NA;2,85386E+11;4,56482E+11;4,5832E+11;8,32848E+11;11,171;12,71;483,9326782;166,0365448;25607000;12412072952;68369937368;1,42728E+11;7,64478E+11;1,18867E+11;4,2307E+11;11,359;326,11;72,524;3,39291E+11;2,51645E+11;1,79349E+11;27230000000;43810000000;2,04205E+11;23861250000;-7,68786001;52,0163361;0;0;0;1;0;NA;4,529761905;0;0,12768;0,24825;0,20558;0,04493;0;0;0;0,064;0,13802;0,05851;0,00646;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,19168;0,38627;0,26409;0,05139;0;0;0;0;0;0;0;0;0;0,89343;0;0;1;0;0;0;0;0;1;60,87;60,25;60,8662321;2,1;2,334853545;7,969920238;5,635066693;46,93607507;38,96615484;4827000000;13758000000;1,053194275;3,001832781;-1,948638506;1,7261E+11;37,66145924;17194000000;1,018E+11;4,036963211
CAN;1985;495,622;101,96;NA;3,34296E+11;4,80317E+11;4,95622E+11;8,71819E+11;9,533;10,912;507,3992615;177,5009308;25842000;8489357660;65942874859;1,54872E+11;8,05876E+11;1,28465E+11;4,43934E+11;10,636;400,28;70,079;3,56024E+11;2,74503E+11;1,92299E+11;27832000000;47326000000;2,11855E+11;26407500000;-8,469559463;54,07146466;0;0;0;1;0;0,58531745;4,386904762;0,02127;0,24825;0,42786;0,11666;0;0;0;0,15546;0,13802;0,39179;0,10029;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,19689;0;0,0923;0,02051;0,01549;0,01549;0,01549;0,28927;0;0,18021;0,11732;0,11919;0,11919;0,11919;0;0;0;0;0;0;0;0,02946;0;0,00982;0,08182;0,10909;0,10909;0,10909;0,17673;0,38627;0,81965;0,21695;0;0;0;0,51562;0;0,28233;0,21965;0,24377;0,24377;0,24377;1,5996;1,74891;1;0;0;0;1;0;1;0;65,88;65,21;65,88197543;5,8;3,047533002;8,791647844;5,744114842;47,65507203;38,86342418;6446000000;14823000000;1,300587948;2,990787334;-1,690199386;1,85124E+11;37,35185282;20026000000;1,10278E+11;5,006935532
CAN;1986;521,971;101,993;NA;3,74542E+11;5,08482E+11;5,21971E+11;8,90983E+11;9,13;9,146;528,380127;184,0870361;26100000;3690190857;59193228274;1,61064E+11;8,3179E+11;1,35063E+11;4,59229E+11;9,692;436,54;66,33;3,6829E+11;2,97478E+11;2,0758E+11;28302000000;50445000000;2,15809E+11;26001250000;-7,019547063;56,32835242;0;0;0;0;1;0,58531745;4,31547619;0,14225;0,42786;0,28514;0,07869;0,01278;0;0;0,14603;0,39179;0,18452;0,02446;0,0042;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0908;0,0923;0,08028;0,03264;0,01793;0,01549;0;0;0,18021;0,11732;0,11919;0,11919;0,11919;0;0;0;0;0;0;0;0;0,03027;0,00982;0,09267;0,12524;0,11439;0,10909;0;0,28828;0,81965;0,46966;0,10315;0,01698;0;0;0,12107;0,28233;0,29027;0,27707;0,25151;0,24377;0;1,69772;1,46602;1;1;0;0;0;0;0;1;70,10;69,39;70,1014483;2,5;3,869005625;7,352083135;3,48307751;47,00162075;39,64953761;4478000000;15581000000;0,857902067;2,985031735;-2,127129668;1,94856E+11;37,33080957;19525000000;1,16348E+11;5,872631474
